id_proceso,entidad,tipo_procedimiento,objeto,descripcion,estado,fecha_convocatoria,fecha_adjudicacion,dias_convocatoria_adjudicacion,n_postores,monto_referencial,monto_adjudicado,proveedor_adjudicado,fuente
PROC-2022-00124,Ministerio del Interior,Concurso Público,Servicio,Servicio para Interior — paquete 24,Adjudicado,2021-12-21,2022-03-28,97,4,2034379.35,1985616.27,Proveedor M37,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00125,Ministerio de Educación,Selección de Consultores Individuales,Servicio,Servicio para Educación — paquete 25,Cancelado,2023-02-22,,,2,146233.3,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00126,Ministerio de Educación,Subasta Inversa Electrónica,Servicio,Servicio para Educación — paquete 26,Cancelado,2019-02-07,,,3,194451.65,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00127,Ministerio de Salud,Adjudicación Simplificada,Servicio,Servicio para Salud — paquete 27,Desierto,2020-10-25,,,4,574077.16,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00128,Ministerio de Educación,Contratación Directa,Obra,Obra para Educación — paquete 28,En convocatoria,2018-09-26,,,8,862678.02,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00129,Gobierno Regional de Cusco,Licitación Pública,Bien,Bien para Cusco — paquete 29,Adjudicado,2019-01-17,2019-02-12,26,3,5345721.93,5195858.08,Proveedor H21,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00130,Municipalidad de Trujillo,Selección de Consultores Individuales,Servicio,Servicio para Trujillo — paquete 30,Desierto,2019-10-16,,,1,81577.86,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00131,EsSalud,Contratación Directa,Consultoría de Obra,Consultoría de Obra para EsSalud — paquete 31,Adjudicado,2020-07-09,2020-08-11,33,2,939861.38,779654.41,Proveedor B4,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00132,SEDAPAL,Adjudicación Simplificada,Bien,Bien para SEDAPAL — paquete 32,Cancelado,2025-04-05,,,7,231171.33,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00133,Municipalidad Provincial de Arequipa,Licitación Pública,Bien,Bien para Arequipa — paquete 33,Adjudicado,2021-02-28,2021-04-26,57,2,3659028.15,3350738.1,Proveedor C8,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00134,SEDAPAL,Contratación Directa,Obra,Obra para SEDAPAL — paquete 34,Adjudicado,2018-11-16,2019-01-04,49,2,1027303.55,858427.23,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00135,SEDAPAL,Adjudicación Simplificada,Bien,Bien para SEDAPAL — paquete 35,Adjudicado,2025-04-18,2025-04-25,7,2,150580.59,141389.72,Proveedor B4,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00136,Ministerio de Salud,Adjudicación Simplificada,Bien,Bien para Salud — paquete 36,Desierto,2022-07-21,,,1,370090.33,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00137,Ministerio de Educación,Contratación Directa,Bien,Bien para Educación — paquete 37,Cancelado,2018-12-04,,,2,890688.69,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00138,Municipalidad de Trujillo,Selección de Consultores Individuales,Bien,Bien para Trujillo — paquete 38,Adjudicado,2018-08-29,2018-09-12,14,5,119202.2,100869.65,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00139,Ministerio de Salud,Licitación Pública,Bien,Bien para Salud — paquete 39,Adjudicado,2018-09-09,2018-09-16,7,4,4435586.86,4172800.93,Proveedor O44,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00140,Ministerio de Salud,Adjudicación Simplificada,Consultoría de Obra,Consultoría de Obra para Salud — paquete 40,Adjudicado,2025-04-13,2025-06-09,57,3,439044.42,434857.84,Proveedor I24,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00141,Municipalidad Provincial de Arequipa,Comparación de Precios,Servicio,Servicio para Arequipa — paquete 41,Desierto,2022-06-28,,,5,143433.25,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00142,Gobierno Regional de Lima,Adjudicación Simplificada,Servicio,Servicio para Lima — paquete 42,Nulo,2023-06-10,,,1,312387.68,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00143,Municipalidad de Trujillo,Subasta Inversa Electrónica,Obra,Obra para Trujillo — paquete 43,Adjudicado,2025-09-14,2025-10-27,43,5,293406.43,243654.67,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00144,Municipalidad de Trujillo,Contratación Directa,Bien,Bien para Trujillo — paquete 44,Adjudicado,2021-03-17,2021-04-19,33,2,866446.19,718925.48,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00145,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Servicio,Servicio para Arequipa — paquete 45,Adjudicado,2025-04-03,2025-04-20,17,4,170036.17,155828.68,Proveedor O44,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00146,PRONIED,Adjudicación Simplificada,Servicio,Servicio para PRONIED — paquete 46,Adjudicado,2021-03-23,2021-05-14,52,3,432389.58,420542.92,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00147,Municipalidad de Trujillo,Adjudicación Simplificada,Bien,Bien para Trujillo — paquete 47,Desierto,2023-08-07,,,1,378195.72,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00148,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Obra,Obra para Arequipa — paquete 48,Adjudicado,2024-08-10,2024-09-25,46,4,272911.83,234818.19,Proveedor B5,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00149,Ministerio de Salud,Licitación Pública,Servicio,Servicio para Salud — paquete 49,En convocatoria,2018-07-14,,,5,3704998.13,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00150,Gobierno Regional de Cusco,Contratación Directa,Bien,Bien para Cusco — paquete 0,Adjudicado,2023-11-14,2023-11-22,8,1,612775.69,545535.17,Proveedor I24,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00151,EsSalud,Contratación Directa,Bien,Bien para EsSalud — paquete 1,Adjudicado,2024-06-12,2024-07-03,21,1,249519.99,226508.72,Proveedor B3,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00152,Ministerio de Educación,Adjudicación Simplificada,Bien,Bien para Educación — paquete 2,Adjudicado,2025-09-30,2025-10-27,27,3,349011.52,302218.7,Proveedor T58,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00153,SEDAPAL,Licitación Pública,Servicio,Servicio para SEDAPAL — paquete 3,En convocatoria,2023-06-19,,,4,1395392.78,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00154,PRONIED,Contratación Directa,Bien,Bien para PRONIED — paquete 4,Adjudicado,2021-11-26,2022-01-16,51,1,932707.09,880357.04,Proveedor M37,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00155,Ministerio de Salud,Concurso Público,Servicio,Servicio para Salud — paquete 5,Adjudicado,2019-02-25,2019-03-11,14,5,1487064.94,1379843.73,Proveedor G18,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00156,EsSalud,Adjudicación Simplificada,Bien,Bien para EsSalud — paquete 6,Nulo,2024-02-21,,,2,471834.4,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00157,Ministerio de Salud,Concurso Público,Obra,Obra para Salud — paquete 7,Adjudicado,2021-09-19,2021-10-22,33,1,1983507.03,1874486.68,Proveedor B4,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00158,Gobierno Regional de Cusco,Subasta Inversa Electrónica,Servicio,Servicio para Cusco — paquete 8,Adjudicado,2024-06-14,2024-08-03,50,3,249379.62,227283.81,Proveedor R52,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00159,Municipalidad Provincial de Arequipa,Selección de Consultores Individuales,Consultoría de Obra,Consultoría de Obra para Arequipa — paquete 9,Adjudicado,2018-05-25,2018-06-13,19,6,113905.07,99370.96,Proveedor H23,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00160,Municipalidad de Trujillo,Adjudicación Simplificada,Servicio,Servicio para Trujillo — paquete 10,Adjudicado,2020-10-07,2020-11-14,38,4,366081.07,307364.96,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00161,Municipalidad Provincial de Arequipa,Contratación Directa,Servicio,Servicio para Arequipa — paquete 11,Adjudicado,2024-05-30,2024-07-06,37,6,556547.12,498984.37,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00162,Ministerio del Interior,Licitación Pública,Servicio,Servicio para Interior — paquete 12,Adjudicado,2022-11-17,2023-01-07,51,4,4676643.5,3941134.02,Proveedor L35,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00163,Gobierno Regional de Lima,Licitación Pública,Bien,Bien para Lima — paquete 13,Adjudicado,2023-09-30,2023-10-30,30,1,4127450.91,4079121.67,Proveedor O42,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00164,Municipalidad Provincial de Arequipa,Contratación Directa,Consultoría de Obra,Consultoría de Obra para Arequipa — paquete 14,En convocatoria,2022-09-21,,,3,837927.74,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00165,SEDAPAL,Subasta Inversa Electrónica,Bien,Bien para SEDAPAL — paquete 15,En convocatoria,2024-06-07,,,4,94562.7,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00166,EsSalud,Contratación Directa,Consultoría de Obra,Consultoría de Obra para EsSalud — paquete 16,Cancelado,2024-08-22,,,3,826041.31,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00167,Gobierno Regional de Lima,Adjudicación Simplificada,Bien,Bien para Lima — paquete 17,Adjudicado,2024-01-30,2024-02-16,17,5,302967.26,291850.04,Proveedor M37,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00168,Gobierno Regional de Cusco,Comparación de Precios,Bien,Bien para Cusco — paquete 18,Adjudicado,2023-04-20,2023-05-28,38,5,111918.68,94929.9,Proveedor B5,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00169,Ministerio del Interior,Adjudicación Simplificada,Servicio,Servicio para Interior — paquete 19,Desierto,2020-02-20,,,4,409645.55,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00170,Municipalidad de Trujillo,Adjudicación Simplificada,Servicio,Servicio para Trujillo — paquete 20,Adjudicado,2018-08-10,2018-09-18,39,4,494333.47,435606.76,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00171,Ministerio de Salud,Subasta Inversa Electrónica,Bien,Bien para Salud — paquete 21,Adjudicado,2024-04-25,2024-05-02,7,3,99413.77,94792.06,Proveedor F16,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00172,Municipalidad Provincial de Arequipa,Contratación Directa,Servicio,Servicio para Arequipa — paquete 22,En convocatoria,2020-10-22,,,1,1021178.77,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00173,Gobierno Regional de Lima,Adjudicación Simplificada,Bien,Bien para Lima — paquete 23,Adjudicado,2019-12-29,2020-02-24,57,3,313595.85,307289.26,Proveedor J27,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00174,Ministerio de Salud,Adjudicación Simplificada,Servicio,Servicio para Salud — paquete 24,Desierto,2018-01-10,,,5,269440.67,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00175,EsSalud,Adjudicación Simplificada,Servicio,Servicio para EsSalud — paquete 25,Adjudicado,2019-02-07,2019-02-24,17,7,613739.54,533273.44,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00176,Gobierno Regional de Cusco,Adjudicación Simplificada,Servicio,Servicio para Cusco — paquete 26,En convocatoria,2018-04-15,,,2,342301.02,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00177,Gobierno Regional de Cusco,Adjudicación Simplificada,Bien,Bien para Cusco — paquete 27,Adjudicado,2021-02-13,2021-04-07,53,3,163329.22,146892.82,Proveedor F16,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00178,Municipalidad Provincial de Arequipa,Licitación Pública,Servicio,Servicio para Arequipa — paquete 28,Adjudicado,2020-05-14,2020-07-07,54,5,1700120.14,1416526.96,Proveedor G20,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00179,Ministerio de Educación,Contratación Directa,Obra,Obra para Educación — paquete 29,Adjudicado,2021-12-24,2022-01-10,17,3,973929.52,892710.78,Proveedor L35,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00180,Municipalidad de Trujillo,Adjudicación Simplificada,Servicio,Servicio para Trujillo — paquete 30,Adjudicado,2022-08-01,2022-09-10,40,6,363673.04,301166.12,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00181,Gobierno Regional de Lima,Selección de Consultores Individuales,Servicio,Servicio para Lima — paquete 31,Adjudicado,2020-04-14,2020-06-04,51,3,31910.6,30163.52,Proveedor B5,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00182,Municipalidad de Trujillo,Subasta Inversa Electrónica,Servicio,Servicio para Trujillo — paquete 32,Desierto,2022-04-12,,,2,345136.17,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00183,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Servicio,Servicio para Arequipa — paquete 33,Adjudicado,2022-11-04,2022-12-14,40,4,284231.38,273579.14,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00184,Gobierno Regional de Cusco,Selección de Consultores Individuales,Bien,Bien para Cusco — paquete 34,Adjudicado,2023-05-18,2023-06-22,35,6,138931.15,119825.97,Proveedor R52,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00185,PRONIED,Comparación de Precios,Bien,Bien para PRONIED — paquete 35,Adjudicado,2022-10-26,2022-11-02,7,2,41309.88,41082.64,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00186,PRONIED,Contratación Directa,Bien,Bien para PRONIED — paquete 36,Desierto,2018-04-09,,,4,770087.64,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00187,Municipalidad Provincial de Arequipa,Concurso Público,Bien,Bien para Arequipa — paquete 37,Adjudicado,2019-12-02,2019-12-20,18,4,2026071.33,2000775.21,Proveedor R52,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00188,Ministerio del Interior,Licitación Pública,Bien,Bien para Interior — paquete 38,Adjudicado,2024-05-07,2024-06-28,52,4,4176353.95,3831259.67,Proveedor S56,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00189,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Servicio,Servicio para Arequipa — paquete 39,Adjudicado,2022-12-23,2023-03-15,82,4,477231.07,408353.22,Proveedor O42,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00190,Ministerio de Salud,Adjudicación Simplificada,Bien,Bien para Salud — paquete 40,Desierto,2020-05-13,,,4,291640.95,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00191,Gobierno Regional de Cusco,Comparación de Precios,Servicio,Servicio para Cusco — paquete 41,Cancelado,2020-11-09,,,6,56177.5,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00192,SEDAPAL,Adjudicación Simplificada,Bien,Bien para SEDAPAL — paquete 42,Adjudicado,2025-06-06,2025-07-03,27,4,229703.52,214244.97,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00193,Ministerio de Educación,Adjudicación Simplificada,Bien,Bien para Educación — paquete 43,Adjudicado,2023-11-16,2023-12-06,20,2,501704.57,489885.47,Proveedor O43,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00194,Gobierno Regional de Cusco,Adjudicación Simplificada,Bien,Bien para Cusco — paquete 44,Desierto,2020-12-29,,,3,311590.01,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00195,SEDAPAL,Selección de Consultores Individuales,Consultoría de Obra,Consultoría de Obra para SEDAPAL — paquete 45,Adjudicado,2020-04-28,2020-06-17,50,3,124855.09,109873.71,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00196,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Servicio,Servicio para Arequipa — paquete 46,Adjudicado,2019-01-12,2019-01-21,9,8,207252.66,174070.77,Proveedor B4,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00197,Gobierno Regional de Lima,Contratación Directa,Servicio,Servicio para Lima — paquete 47,Adjudicado,2024-05-21,2024-06-01,11,2,393031.0,338218.05,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00198,Gobierno Regional de Cusco,Adjudicación Simplificada,Bien,Bien para Cusco — paquete 48,Desierto,2023-01-13,,,3,160411.63,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00199,Municipalidad Provincial de Arequipa,Contratación Directa,Obra,Obra para Arequipa — paquete 49,Adjudicado,2021-04-27,2021-06-26,60,3,1064536.76,1042524.96,Proveedor J29,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00200,Gobierno Regional de Lima,Licitación Pública,Servicio,Servicio para Lima — paquete 0,En convocatoria,2023-07-16,,,3,1067672.65,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00201,PRONIED,Adjudicación Simplificada,Obra,Obra para PRONIED — paquete 1,Desierto,2022-06-04,,,0,574170.86,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00202,Ministerio de Educación,Adjudicación Simplificada,Servicio,Servicio para Educación — paquete 2,Adjudicado,2022-04-03,2022-05-25,52,3,428421.1,389392.61,Proveedor O44,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00203,PRONIED,Contratación Directa,Servicio,Servicio para PRONIED — paquete 3,En convocatoria,2023-05-21,,,1,471390.99,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00204,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 4,Adjudicado,2024-02-12,2024-03-22,39,1,257333.0,246716.97,Proveedor R52,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00205,Ministerio del Interior,Subasta Inversa Electrónica,Bien,Bien para Interior — paquete 5,Adjudicado,2022-02-22,2022-04-17,54,5,132363.37,109292.59,Proveedor E12,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00206,SEDAPAL,Licitación Pública,Consultoría de Obra,Consultoría de Obra para SEDAPAL — paquete 6,Adjudicado,2021-04-17,2021-05-19,32,7,3965801.47,3382248.5,Proveedor A2,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00207,Ministerio de Salud,Licitación Pública,Obra,Obra para Salud — paquete 7,Adjudicado,2020-01-23,2020-03-02,39,4,3515700.36,3243173.65,Proveedor F17,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00208,SEDAPAL,Adjudicación Simplificada,Obra,Obra para SEDAPAL — paquete 8,Nulo,2020-06-02,,,4,586279.19,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00209,Ministerio de Educación,Comparación de Precios,Servicio,Servicio para Educación — paquete 9,Nulo,2025-10-30,,,4,133574.5,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00210,SEDAPAL,Adjudicación Simplificada,Bien,Bien para SEDAPAL — paquete 10,Adjudicado,2019-06-25,2019-08-14,50,2,558334.25,472215.16,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00211,Municipalidad Provincial de Arequipa,Licitación Pública,Obra,Obra para Arequipa — paquete 11,Adjudicado,2018-10-08,2018-11-11,34,4,5301724.72,4767166.56,Proveedor K30,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00212,Gobierno Regional de Lima,Contratación Directa,Bien,Bien para Lima — paquete 12,Nulo,2022-12-06,,,5,709594.44,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00213,Municipalidad Provincial de Arequipa,Subasta Inversa Electrónica,Servicio,Servicio para Arequipa — paquete 13,Adjudicado,2020-08-06,2020-09-11,36,4,410498.46,338212.12,Proveedor K32,MUESTRA SINTÉTICA (no es dato real)
PROC-2024-00214,Municipalidad de Trujillo,Contratación Directa,Servicio,Servicio para Trujillo — paquete 14,Adjudicado,2018-10-06,2018-11-19,44,3,539381.1,457453.01,Proveedor A0,MUESTRA SINTÉTICA (no es dato real)
PROC-2025-00215,PRONIED,Subasta Inversa Electrónica,Servicio,Servicio para PRONIED — paquete 15,Adjudicado,2022-05-23,2022-07-17,55,1,399581.74,335705.14,Proveedor L35,MUESTRA SINTÉTICA (no es dato real)
PROC-2018-00216,EsSalud,Licitación Pública,Bien,Bien para EsSalud — paquete 16,Adjudicado,2023-12-28,2024-02-05,39,3,2487686.95,2134014.53,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2019-00217,Ministerio de Educación,Concurso Público,Bien,Bien para Educación — paquete 17,Adjudicado,2018-03-25,2018-04-27,33,3,1753392.99,1513898.53,Proveedor O44,MUESTRA SINTÉTICA (no es dato real)
PROC-2020-00218,Gobierno Regional de Cusco,Adjudicación Simplificada,Servicio,Servicio para Cusco — paquete 18,En convocatoria,2021-11-25,,,4,199120.91,0.0,,MUESTRA SINTÉTICA (no es dato real)
PROC-2021-00219,Ministerio de Salud,Contratación Directa,Obra,Obra para Salud — paquete 19,Adjudicado,2019-03-29,2019-05-10,42,2,975406.42,814948.46,Proveedor D10,MUESTRA SINTÉTICA (no es dato real)
PROC-2022-00220,SEDAPAL,Contratación Directa,Bien,Bien para SEDAPAL — paquete 20,Adjudicado,2022-08-04,2022-09-22,49,7,485393.87,463199.68,Proveedor A1,MUESTRA SINTÉTICA (no es dato real)
PROC-2023-00221,Municipalidad Provincial de Arequipa,Adjudicación Simplificada,Bien,Bien para Arequipa — paquete 21,Desierto,2024-05-22,,,2,573725.67,0.0,,MUESTRA SINTÉTICA (no es dato real)
